doc_id,sentence,label0,label1,label2,label3,label4,average_score,mode_score,average_label,label
839,"HP does not control those third-party sites or applications , nor does HP control their privacy practices , which may differ from HP 's practices .",2,3.0,3.0,1.0,5.0,2.8,2.8,somewhat_clear,somewhat_clear
700,You may choose to make individual purchases public on your user page .,2,2.0,1.0,1.0,2.0,1.6,2.0,clear,somewhat_clear
145,"If we are required to treat Other Information as Personal Information under applicable law , then we may use and disclose it for all the purposes for which we use and disclose Personal Information .",3,2.0,5.0,1.0,3.0,2.8,2.8,somewhat_clear,somewhat_clear
298,"We share your personal information within the Barnes & Noble enterprise ( i ) to help to ensure that you have a superior shopping or browsing experience no matter where you choose to shop or browse with us , ( ii ) to provide customer support and related services , ( iii ) to provide other services and products that might be of interest to you , ( iv ) to provide and/or manage certain cross-company promotions or programs ( e.g . to honor your Barnes & Noble Member Program rewards ) , ( v ) to facilitate purchases of Devices or content ( or other products ) from within the Barnes & Noble enterprise , ( vi ) if we provide you with in store services and/or customer support for Devices and content , ( vii ) in connection with our commercial arrangements and business relationships within the Barnes & Noble enterprise , and ( viii ) as otherwise reasonably determined to provide a comprehensive retail and digital content experience for our joint customers .",4,3.0,3.0,,,3.333333333333333,3.333333333333333,vague,vague
963,"Web Beacons are graphic image files imbedded in a web page typically used to monitor activity on a web page and send back to its home server ( which can belong to the host site , a network advertiser or some other third party ) information from your browser , such as the IP address , the URL of the page on which the beacon is located , the type browser that is accessing the site and the ID number of any Cookies on your computer previously placed by that server .",3,2.0,2.0,3.0,,2.5,2.5,somewhat_clear,somewhat_clear
882,9.6 A Person can obtain information or seek access to his or her Personal Information by contacting a designated representative at Globe principal office .,2,5.0,2.0,4.0,,3.25,3.25,vague,vague
103,To do that we give some of your personal information to credit reference agencies .,5,4.0,2.0,4.0,4.0,3.8,4.0,vague,extremely_vague
963,"Some of our tools ( such as certain quizzes or calculators ) do not retain your Personal Information , while others ( such as Ovulation/Pregnancy Calendar ) store your Personal Information in accordance with this Privacy Policy and the authorization you provide at the time you submit Personal Information in order to use the tool .",5,1.0,,,,3.0,3.0,vague,vague
344,"If you would like more information about this practice and to know your choices about not having this information use by these companies , click here .",2,1.0,2.0,2.0,1.0,1.6,2.0,clear,somewhat_clear
963,You can also contact WebMD 's Privacy Office at :,1,2.0,1.0,1.0,,1.25,1.0,clear,clear
761,"We may syndicate the publicly available content of our community areas to unaffiliated third-party websites , using RSS or other technologies .",4,3.0,2.0,5.0,4.0,3.6,3.6,vague,vague
103,"We count how many people visit our websites , where they come from , when they visit , how long they stay and what pages they look at .",1,1.0,1.0,1.0,1.0,1.0,1.0,clear,clear
196,"Links : Twitter may keep track of how you interact with links across our Services , including our email notifications , third-party services , and client applications , by redirecting clicks or through other means .",2,5.0,5.0,2.0,5.0,3.8,5.0,vague,extremely_vague
963,"Sponsors or advertisers on the WebMD Web Sites may use their own Cookies , Web Beacons or other online tracking technologies in the banner advertisements served on the WebMD Web Sites and in emails , special promotions or newsletters we send you .",3,3.0,3.0,2.0,,2.75,3.0,somewhat_clear,vague
761,An overview of the information that Bonnier may collect,1,2.0,2.0,2.0,4.0,2.2,2.0,somewhat_clear,somewhat_clear
643,MayoClinic.com provides you with the opportunity to receive communications from us or third parties .,2,2.0,1.0,1.0,2.0,1.6,2.0,clear,somewhat_clear
145,"If you want to stop receiving promotional materials from us , you can change your account setting through the appropriate link on the website account services page or follow the unsubscribe instructions at the bottom of each email .",2,3.0,1.0,2.0,2.0,2.0,2.0,somewhat_clear,somewhat_clear
448,We may collect the following types of information about your visit including : the domain from which you access the Internet ; IP address ; operating system and information about the device or browser used when visiting the site ; date and time of your visit ; content you visited or downloaded ; and website ( such as google.com or bing.com ) and website referral source ( email notice or social media site ) that connected you to the website .,2,2.0,2.0,2.0,1.0,1.8,2.0,clear,somewhat_clear
963,"HONcode Seal WebMD.com , MedicineNet.com , and eMedicineHealth.com comply with the HONcode standard for trustworthy health information , which can be verified here .",1,,,,,1.0,1.0,clear,clear
963,They have promised us they will not link any Non-Personal Information collected by them on the WebMD Web Sites to Personal Information they or others collect in other ways or from other sites except as may be described in connection with a particular program .,3,5.0,4.0,,,4.0,4.0,extremely_vague,extremely_vague
963,"At registration and at various times as you use the WebMD Web Sites , you will be given the option of providing us with Personal Information in order to receive recurring informational/promotional newsletters such as a newsletter relating to a specific health condition via email from WebMD and/or directly from third parties .",3,2.0,5.0,3.0,3.0,3.2,3.0,vague,vague
975,"If you would like to opt out of accepting cookies altogether , you can generally set your browser to not accept cookies or to notify you when you are sent a cookie , giving you the chance to decide whether or not to accept it .",3,4.0,,,,3.5,3.5,vague,vague
353,"Notwithstanding the foregoing the Company maintains the right at all times to contact its members for business related purposes ( some examples include , but are not limited to : ( i ) if a user requests a new password , ( ii ) if the Company chooses to alert its users about an update to this Privacy Policy or its Terms of Service , or ( iii ) in response to an action taken by you using the Company 's products and/or services , such as signing a petition or updating your profile ) .",2,2.0,2.0,1.0,5.0,2.4,2.0,somewhat_clear,somewhat_clear
839,You may be able to disable web beacons in email messages by not downloading images contained in the message you receive ( this feature varies depending on the email software used on your personal computer ) .,2,2.0,2.0,2.0,,2.0,2.0,somewhat_clear,somewhat_clear
654,"In the unfortunate event that your `` personally identifiable information '' ( as the term or similar terms are defined by any applicable law requiring notice upon a security breach ) is compromised , we may notify you by e-mail ( at our sole and absolute discretion ) to the last e-mail address you have provided us in the most expedient time reasonable under the circumstances ; provided , however , delays in notification may occur while we take necessary measures to determine the scope of the breach and restore reasonable integrity to the system as well as for the legitimate needs of law enforcement if notification would impede a criminal investigation .",5,4.0,3.0,5.0,1.0,3.6,3.6,vague,vague
379,"Here are the privacy policy 's of each of our service providers , along with opt-out options .",2,1.0,1.0,1.0,1.0,1.2,1.0,clear,clear
204,"Service providers administering the postings may use tracking technology , such as cookies , to collect anonymous information about your posting .",5,5.0,2.0,5.0,2.0,3.8,5.0,vague,extremely_vague
437,"In addition , we may share aggregated information that does not personally identify you with the public and with third parties , including but not limited to researchers and business partners .",3,4.0,4.0,2.0,5.0,3.6,3.6,vague,vague
252,"Therefore , while we use reasonable efforts to protect your PII , we can not guarantee its absolute security .",3,1.0,4.0,1.0,2.0,2.2,2.2,somewhat_clear,somewhat_clear
389,You may opt out of this tracking technology by modifying your individual browser settings .,1,4.0,1.0,1.0,1.0,1.6,1.0,clear,clear
931,The USGS may periodically review this usage data to help improve our content .,3,3.0,2.0,,,2.6666666666666665,2.6666666666666665,somewhat_clear,somewhat_clear
975,Brands or to others .,2,3.0,5.0,,,3.333333333333333,3.333333333333333,vague,vague
50,"Whenever you visit a web site that displays the ESRB Privacy Online certification seal , you can expect to be notified of :",1,1.0,2.0,3.0,3.0,2.0,2.0,somewhat_clear,somewhat_clear
931,"If you provided the information to us in error , you may request its removal at any time .",2,2.0,3.0,,,2.333333333333333,2.333333333333333,somewhat_clear,somewhat_clear
654,We may provide notice of terminations or changes in services on this Website .,2,5.0,2.0,2.0,2.0,2.6,2.0,somewhat_clear,somewhat_clear
